3158,7:17 AM,284,F,OFF,25997.09,42.21,1022.19,0.72,12.25,-126.2,-97.74,-0.7,-2.43,2.52,4.84,164.21,132.02,87.61,2024-05-01T23:56:40Z,33251.72,45.5257774,-73.3436918,20,Papa Golf Quebec Whiskey Charlie Tango India X-ray Kilo Echo Alfa November Hotel Foxtrot Oscar Mike
3158,2:21 PM,285,F,OFF,39562.49,16.65,1170.72,4.96,-115.8,55.76,172.26,3.87,-0.59,5.49,-2.65,97.87,-114.63,51.76,2024-05-10T10:07:08Z,32264.55,62.216473,135.8549959,5,Delta Oscar Victor Sierra Papa Alfa Quebec Mike Charlie X-ray Uniform Bravo Echo Tango November
3158,6:12 PM,286,F,OFF,17392.9,2.85,915.45,0.57,-7.23,-70.68,76.26,-2.46,7.56,1.69,149.25,118.86,97.64,5.9,2024-12-03T22:38:51Z,3639.08,-6.6183695,107.7251314,12,Charlie Bravo November Zulu Quebec Hotel Romeo Juliett Foxtrot Papa Kilo Oscar Lima Whiskey Uniform
3158,8:54 PM,287,F,STANDBY,4747.82,-9.56,967.06,2.67,-136.66,79.8,88.04,0.76,3.85,0.71,-11.26,-11.48,83.89,2.95,2024-11-16T04:25:01Z,28697.5,22.7918505,100.9840933,1,Delta Hotel Whiskey Alfa India Tango November X-ray Uniform Echo Kilo Oscar Juliett Lima Romeo Foxtrot
3158,12:16 AM,288,F,OFF,32137.12,-6.22,856.1,2.69,-8.99,65.55,169.3,9.75,-5.29,-1.68,123.6,101.83,-57.0,34.95,2024-11-27T02:48:25Z,49499.84,55.5807611,37.7673912,0,Victor X-ray Whiskey Alfa Juliett Hotel Lima Papa Kilo Golf
3158,7:32 AM,289,F,STANDBY,44236.52,-48.31,1123.75,1.37,-113.66,-122.43,80.43,6.79,-8.31,2.02,150.02,141.98,37.77,54.6,2024-03-13T05:29:54Z,10916.88,-31.6577222,-60.7829517,10,Foxtrot Golf India Bravo Zulu Lima Yankee Whiskey Oscar Echo Victor November Delta Tango Papa Quebec
3158,12:21 PM,290,F,OFF,40614.64,-3.87,1040.9,2.94,134.87,137.89,-48.96,-0.36,-7.17,9.07,-55.92,45.14,40.02,77.99,2024-09-24T09:20:47Z,48415.55,13.988942,121.1597568,0,Kilo Charlie Foxtrot Mike Papa November Bravo Oscar Golf Victor Romeo Zulu Lima Alfa X-ray Whiskey Tango Echo Sierra Hotel
3158,12:18 PM,291,F,OFF,47223.16,44.98,1154.01,0.02,56.01,74.57,-33.74,-2.5,-6.01,7.24,-45.08,92.22,-12.46,63.56,2024-02-09T05:03:05Z,19873.35,54.4168102,27.2930165,12,Quebec Bravo November Oscar Zulu Kilo Hotel Whiskey India Charlie Foxtrot Delta Juliett Mike Echo
3158,12:30 AM,292,F,STANDBY,47354.7,3.78,1063.02,1.76,109.52,-178.34,25.32,4.81,-6.64,8.76,-133.96,60.44,80.89,68.56,2024-11-30T08:13:49Z,11057.22,32.192361,35.159475,18,Bravo Kilo Foxtrot Papa Quebec Uniform Tango Yankee Echo November Oscar Mike Alfa Charlie X-ray Sierra Romeo Delta Lima Juliett
3158,9:18 PM,293,F,OFF,16822.63,-48.12,838.62,1.39,-155.24,-135.32,6.44,6.66,1.81,-1.24,105.38,-87.22,93.34,11.32,2024-12-06T08:47:32Z,32868.15,28.0178637,-80.7023819,0,Uniform November Delta Charlie Lima Echo Golf Hotel Foxtrot Juliett Romeo Zulu Alfa X-ray
3158,5:46 PM,294,F,IDLE,41410.76,-40.69,1034.3,2.75,85.34,-91.76,-115.8,2.59,2.37,-5.6,-137.85,-34.78,24.85,63.03,2024-11-19T13:52:18Z,14527.92,9.3607067,-83.7145811,15,Victor Uniform Foxtrot Oscar Lima Alfa X-ray Delta Tango November
3158,9:29 PM,295,F,OFF,9546.73,-46.03,1131.95,3.11,132.31,-87.28,-39.57,4.89,-1.05,9.0,-134.58,7.31,9.77,95.27,2024-06-19T15:24:28Z,40798.31,59.8863041,29.9085976,14,Papa Golf Charlie Echo Mike Tango Delta November Lima Foxtrot Kilo Alfa Whiskey X-ray
3158,3:41 AM,296,F,IDLE,8297.96,49.41,952.44,0.24,-148.61,161.66,-39.09,-6.04,-7.17,7.64,12.09,-93.27,-154.31,83.49,2024-10-25T22:05:23Z,33499.88,49.7582153,21.3418674,9,Whiskey Delta Romeo Echo Hotel Golf Quebec Juliett Bravo Charlie Foxtrot Papa India
3158,4:23 PM,297,F,IDLE,25304.49,-49.3,985.36,0.69,15.77,-129.47,140.11,-9.91,-5.43,-3.84,-30.51,-93.25,58.71,99.98,2024-10-07T12:40:57Z,11789.6,46.465362,124.670305,10,Hotel Tango Uniform Echo Lima Alfa Yankee Delta India Juliett Oscar Victor Romeo Quebec Foxtrot Papa X-ray Sierra Kilo
3158,1:44 PM,298,F,ON,15211.32,-24.64,1095.93,3.35,-152.13,-113.47,-110.07,-8.21,-4.61,-0.64,47.9,115.75,-38.16,19.21,2024-02-28T11:55:24Z,26494.57,32.305011,34.911731,5,Lima Juliett Charlie Yankee Romeo Papa Tango Whiskey Bravo Echo Oscar Quebec Foxtrot Zulu Alfa November
3158,8:04 AM,299,F,OFF,22832.08,-29.66,1016.19,4.6,3.49,178.84,-129.83,5.23,-6.58,9.42,8.69,83.81,20.41,16.79,2024-10-14T10:22:48Z,16373.39,-16.1796844,-40.6953223,8,Delta Hotel Zulu Golf Sierra November Uniform Victor Whiskey Foxtrot Charlie Lima India X-ray
3158,2:17 AM,300,F,ON,48040.02,-30.21,876.98,0.4,-11.93,-149.34,48.23,-4.41,2.61,-6.94,170.45,100.98,146.21,97.92,2024-12-09T17:55:18Z,43553.81,42.1072582,-72.5815752,18,Zulu Tango Echo Golf Whiskey Uniform Delta November India Foxtrot Alfa Charlie Sierra
3158,7:23 PM,301,F,STANDBY,19094.9,0.96,1142.09,0.28,73.28,116.08,-36.06,9.31,3.4,2.14,-134.26,-20.43,-105.44,53.64,2024-07-30T19:28:18Z,31646.93,54.5442039,38.6199751,18,Kilo November Foxtrot Delta Yankee Quebec Victor Zulu Echo X-ray Charlie Hotel Golf Whiskey India Romeo Sierra Uniform Lima Tango
3158,7:36 PM,302,F,OFF,31979.31,-20.96,931.83,3.5,-150.62,147.27,144.3,-6.95,-5.22,-1.73,104.46,-29.71,-50.44,25.01,2024-03-25T13:38:19Z,43200.89,-6.9586901,107.5534739,16,Foxtrot Tango Sierra X-ray Whiskey Uniform Victor India Kilo November Lima Echo Juliett Yankee Papa Oscar Golf
3158,9:50 PM,303,F,IDLE,17795.9,-47.92,1005.75,1.58,-177.31,72.7,-90.56,6.29,3.77,-6.02,-125.42,-24.77,12.15,76.1,2024-12-27T00:06:04Z,33353.31,-11.8991825,33.5923941,18,Quebec Victor X-ray Foxtrot Hotel Bravo India Whiskey Romeo Echo Uniform Juliett Lima Sierra Charlie Mike Delta Oscar Papa Alfa
3158,3:59 PM,304,F,ON,21745.93,21.15,931.71,1.12,151.15,-128.7,-119.88,-1.26,4.81,-6.42,31.84,157.01,47.45,44.54,2025-01-04T14:45:42Z,6481.52,29.26917,47.97806,17,Alfa Lima Whiskey Echo Delta Charlie Foxtrot Golf Juliett Kilo
3158,2:06 PM,305,F,OFF,16542.01,-10.23,897.04,1.76,178.78,-110.88,-108.07,-3.39,0.42,-5.57,31.69,61.63,-133.53,74.7,2024-04-19T05:19:30Z,41198.72,-2.0992602,133.599128,15,Alfa Whiskey Hotel Sierra Echo Mike Quebec Uniform Papa Tango India Bravo Oscar
3158,10:39 PM,306,F,STANDBY,11080.44,-9.01,1000.45,1.72,93.72,-52.22,170.63,7.03,1.71,3.28,-38.86,-7.1,50.76,20.15,2024-10-09T02:22:32Z,19652.96,32.059093,118.627894,1,X-ray Zulu Delta Echo Uniform Foxtrot Quebec Whiskey Sierra Yankee Kilo
3158,3:25 PM,307,F,ON,30203.4,-1.04,836.76,1.93,56.15,-170.34,127.92,7.15,4.89,1.74,65.76,16.48,131.77,94.81,2024-10-07T19:02:00Z,215.14,43.2916776,-0.3696612,11,Golf Victor Bravo Uniform Sierra Delta Romeo Yankee Zulu Oscar Papa Tango Juliett Echo Hotel Charlie Quebec Foxtrot Whiskey Lima
3158,5:13 AM,308,F,OFF,40040.56,-8.82,923.58,0.15,-156.63,-20.43,4.29,-3.78,4.72,5.55,93.78,34.18,12.88,36.16,2024-09-02T21:03:45Z,45012.94,29.7386119,-95.484013,4,Juliett Mike Oscar Lima November Delta Charlie Hotel Uniform Papa Bravo Foxtrot Alfa
3158,4:40 AM,309,F,OFF,28211.83,40.83,1169.83,0.09,95.07,161.49,-116.82,0.75,0.47,9.77,-55.71,-98.09,25.43,43.62,2025-01-14T07:27:21Z,36995.13,41.149869,114.722326,18,November Victor Oscar Papa Romeo Lima Zulu Alfa Whiskey Foxtrot Sierra Bravo Quebec
3158,6:28 PM,310,F,IDLE,34558.35,-14.11,939.34,1.01,5.41,59.42,-128.31,-8.59,-8.4,7.14,-70.01,173.8,-99.54,30.14,2024-06-07T22:07:15Z,32034.84,40.1430734,-8.7570417,10,Juliett India Bravo Victor Uniform Quebec November Delta Kilo X-ray
3158,11:38 AM,311,F,ON,48590.12,-38.45,1100.3,2.22,-134.87,49.55,-130.41,-6.17,-5.8,-5.04,-92.42,-110.1,-43.78,88.05,2024-06-25T12:47:56Z,27616.31,-7.1667,108.0306,15,Charlie Romeo Kilo Hotel Delta Yankee Sierra Mike November Papa Quebec
3158,3:12 PM,312,F,STANDBY,36883.26,24.75,1159.28,0.7,-119.01,43.56,-107.5,3.07,6.81,-5.4,33.23,150.53,-166.12,11.98,2024-02-12T20:40:42Z,3376.71,19.2273454,99.9608287,13,Uniform Kilo Mike Juliett Quebec Oscar Golf Sierra X-ray Alfa Lima
3158,12:18 AM,313,F,IDLE,15640.12,28.37,1084.1,0.27,2.0,-77.16,12.17,5.28,4.6,3.95,-8.71,128.25,143.9,19.64,2024-01-19T03:26:21Z,21620.6,51.568154,85.555473,8,Tango Hotel Echo Romeo Alfa Yankee Golf Delta X-ray Victor Foxtrot November
3158,10:11 AM,314,F,OFF,28115.34,34.98,1002.97,2.65,-171.93,-98.28,-121.35,0.17,8.38,-8.36,140.96,43.03,-84.32,20.17,2024-05-23T12:40:44Z,44357.55,-37.0920575,-73.1545822,11,Zulu Bravo Victor Delta Tango Papa India November Uniform X-ray Yankee Sierra
3158,12:49 AM,315,F,OFF,24009.53,4.04,1045.08,2.73,119.81,5.08,15.97,-5.12,5.53,1.11,21.62,53.65,-97.55,17.67,2024-07-25T16:21:45Z,49325.08,11.9313228,7.413802,18,Victor India Hotel Tango Lima Bravo Zulu Echo X-ray Oscar
3158,10:20 AM,316,F,ON,5710.42,43.31,1018.41,1.13,-44.93,16.34,145.91,-6.13,-6.0,2.65,-55.5,-6.73,34.23,23.49,2024-12-12T10:19:31Z,1268.8,5.4653142,95.2579968,11,Charlie Sierra Alfa Tango Golf Papa Quebec Delta Lima Yankee Echo Hotel
3158,7:53 PM,317,F,IDLE,20791.78,-26.41,1101.16,0.46,-61.36,143.05,0.67,-5.03,-9.14,-5.11,-53.04,35.86,178.5,49.65,2024-04-12T05:17:39Z,7898.54,58.4633132,36.4116086,12,X-ray Tango Whiskey Hotel Alfa Foxtrot Golf November Sierra Victor Oscar India Romeo Juliett Delta Echo
3158,5:19 PM,318,F,IDLE,18587.54,-3.25,915.92,0.29,76.63,-35.91,43.42,-2.1,-7.23,8.22,141.51,44.81,92.6,16.61,2024-10-10T19:06:24Z,6332.55,39.9051618,116.4624467,1,Oscar Uniform Delta Quebec Mike Papa Sierra Golf India Bravo November Victor Zulu Tango Yankee X-ray Lima Alfa Kilo Charlie
3158,1:39 PM,319,F,OFF,29287.43,-42.39,824.05,1.73,-14.2,-17.04,5.96,3.69,8.06,-1.13,-96.16,71.48,142.61,29.52,2024-12-28T20:53:22Z,8490.29,-12.5477492,-40.2271243,17,Oscar Zulu India Sierra Victor November Tango Hotel Yankee Romeo Whiskey Bravo Echo Golf Charlie Quebec Alfa Delta Kilo X-ray
3158,9:48 AM,320,F,OFF,9475.07,4.08,1114.85,2.95,141.04,49.91,-38.07,-8.4,-7.68,3.54,-45.62,20.21,-165.28,5.65,2025-01-11T05:49:50Z,9566.65,21.662991,110.925439,15,Mike Juliett Yankee Echo Alfa Bravo Tango Zulu Golf Romeo Hotel Delta X-ray Whiskey Kilo Papa Uniform November
3158,8:00 AM,321,F,OFF,1365.04,-31.7,1107.69,0.14,59.06,-55.42,-157.01,1.31,-2.02,2.64,-0.78,-176.27,169.17,57.39,2024-02-10T04:06:37Z,752.8,33.1837961,-97.1305536,12,Papa Foxtrot X-ray Victor Delta Lima Kilo Whiskey Echo Alfa November Tango Uniform Charlie Oscar
3158,6:16 PM,322,F,IDLE,15909.78,38.14,810.89,2.82,-99.23,56.35,130.77,5.09,9.41,-2.77,132.08,118.46,30.88,23.76,2024-05-06T18:53:23Z,26629.2,37.039991,115.667208,17,X-ray Hotel Charlie Golf Kilo Whiskey Foxtrot Uniform Sierra November Yankee Bravo
3158,9:29 AM,323,F,STANDBY,8255.57,27.45,915.23,1.34,-148.45,-62.44,24.39,-2.19,-6.5,7.0,109.32,126.22,-162.89,38.42,2024-03-22T15:26:45Z,26111.58,50.0144436,18.2125197,20,Bravo Tango India Sierra Oscar Foxtrot Echo Hotel Charlie Zulu November Papa Alfa Whiskey Kilo X-ray Juliett Uniform Victor Lima
3158,8:55 AM,324,F,OFF,8023.59,12.78,1133.15,2.15,-24.96,-171.97,50.68,8.49,2.12,-5.73,-84.45,-101.23,-160.53,47.12,2024-03-22T20:43:12Z,11938.36,31.5259995,49.8905718,6,Hotel Lima India Bravo Romeo Victor Zulu Quebec Echo Papa Sierra Delta Kilo Whiskey
3158,6:59 PM,325,F,IDLE,32706.88,13.58,1015.0,4.33,114.34,2.62,39.04,-2.94,-6.62,-6.02,25.17,95.29,40.04,85.71,2024-12-17T21:29:38Z,7823.18,41.1060534,-7.9642047,4,Bravo Oscar Whiskey Alfa Lima Juliett Papa Charlie X-ray Mike Echo Foxtrot
3158,10:11 AM,326,F,OFF,39705.15,-44.84,1067.84,3.61,-8.57,123.94,-54.46,-0.18,1.65,-1.9,-123.58,123.14,-51.05,38.8,2024-12-01T22:34:45Z,36169.43,-12.7389848,-73.8654295,15,Papa Mike Zulu Golf Juliett Yankee Charlie Tango November Whiskey Kilo Alfa India Delta
3158,12:34 AM,327,F,STANDBY,42776.07,41.66,1042.12,3.62,-150.45,-38.5,-130.13,-5.8,9.61,-7.45,55.18,103.28,140.05,2.31,2024-07-27T22:49:10Z,29590.79,46.2646441,20.1120379,12,Kilo November Delta Yankee Zulu Alfa India Golf Whiskey Juliett Papa Sierra Uniform Foxtrot Victor Echo Tango
3158,7:48 AM,328,F,OFF,14729.85,-10.58,1117.01,2.09,121.76,107.95,-44.98,5.46,-1.13,-2.16,-15.55,105.72,179.18,71.86,2024-03-03T03:24:50Z,11957.79,29.588771,110.442349,12,Sierra Echo Tango Juliett Hotel Mike Alfa Romeo Kilo Yankee Uniform Bravo November India Papa Lima Victor X-ray Quebec Charlie
3158,12:20 PM,329,F,OFF,18991.61,9.47,872.59,1.87,99.03,-153.62,-13.16,-9.79,-0.47,8.8,60.56,-178.7,-146.73,85.84,2024-09-08T17:22:33Z,32094.39,42.6193237,20.5781567,6,Alfa Delta Lima Kilo X-ray Victor Uniform Juliett Tango Sierra November Quebec Charlie Golf Zulu Whiskey
3158,9:24 PM,330,F,ON,28420.89,28.14,1120.15,3.37,61.45,-87.3,98.23,-0.58,-5.67,4.54,64.15,156.57,-52.51,94.32,2024-11-18T07:42:23Z,14444.09,-7.2634241,109.399141,4,Romeo Yankee Whiskey Juliett November Quebec Papa Bravo India Foxtrot X-ray Charlie Echo Sierra Uniform Victor Kilo Oscar Hotel Alfa
3158,4:11 AM,331,F,OFF,37730.33,3.75,826.01,2.7,170.38,-54.81,96.75,9.78,0.61,-8.48,97.99,14.97,-142.78,17.74,2024-12-26T00:21:47Z,38676.52,-1.0469378,-80.6576623,8,India Golf Lima November Yankee Foxtrot Kilo X-ray Echo Romeo Zulu Mike Tango Hotel Delta Victor Papa
