TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
3158,3:06 PM,11,Auto,Inactive,41970.3,9.66,885.17,4.26,157.28,172.08,-106.58,9.3,9.59,3.16,171.15,-95.13,-139.04,28.37,2024-03-09T09:18:43Z,18322.12,55.9015576,52.3550104,8,Whiskey Bravo Kilo Yankee November Oscar Golf Zulu Alfa Echo Victor Papa Sierra Lima
3158,4:55 AM,12,Auto,Inactive,31732.55,-37.12,934.13,4.59,-146.84,-123.34,152.89,5.29,7.9,-9.47,-36.9,-71.29,-99.33,16.47,2024-08-17T15:48:43Z,11577.45,48.534282,30.5234909,11,Juliett Victor Uniform Kilo Zulu Mike November Tango Hotel Oscar Bravo Papa Sierra Whiskey Yankee Quebec
3158,1:15 PM,13,Auto,Inactive,44295.77,-45.53,991.06,3.27,118.6,111.86,-98.82,-4.06,8.61,-2.95,6.25,-57.21,158.79,65.46,2024-04-28T16:09:19Z,1218.12,63.0741927,25.8645193,13,Kilo Oscar Hotel Romeo Victor Delta Papa Yankee Whiskey India Bravo Mike Charlie Zulu Golf X-ray Juliett Alfa Echo
3158,1:39 AM,14,Auto,Inactive,4584.25,3.97,911.7,2.55,-55.3,1.97,-77.05,0.67,-8.06,-1.94,10.34,0.57,-107.97,72.01,2024-07-10T01:57:56Z,34401.29,22.8533627,106.3287199,2,Hotel Kilo X-ray November Quebec Charlie Mike Uniform Victor Yankee Tango Oscar Alfa Golf India Foxtrot Sierra Lima Echo Whiskey
3158,11:03 PM,15,Auto,Active,10521.27,39.61,974.23,2.34,30.19,22.68,-85.93,-8.38,0.56,1.35,-174.87,-156.07,34.97,49.62,2024-03-01T20:23:10Z,6865.53,23.4024253,117.1166128,10,Sierra Hotel Whiskey Victor Romeo Juliett Bravo Lima Charlie Foxtrot
3158,8:14 PM,16,Auto,Inactive,42297.85,45.13,1104.77,3.22,-174.5,24.75,-76.22,7.41,6.37,-3.99,-79.74,151.1,-53.7,64.73,2024-04-17T00:27:46Z,33495.14,56.0467,59.6086,9,Bravo Hotel India Alfa Kilo Yankee Charlie Victor X-ray Lima Golf Foxtrot November Uniform Delta Oscar
3158,10:52 AM,17,Auto,Inactive,23498.36,-17.23,1035.43,0.59,31.63,-48.63,156.87,-0.11,-5.23,-0.69,164.76,-114.9,136.21,6.3,2024-10-20T11:30:12Z,137.73,34.782718,105.656922,3,Kilo November Victor Romeo Alfa Oscar Mike Papa Hotel Juliett Whiskey Foxtrot Tango Uniform Echo Charlie Quebec
3158,12:22 AM,18,Auto,Inactive,28430.81,-30.69,880.36,2.33,141.16,-167.44,56.2,5.89,4.45,1.23,-159.43,129.32,-165.47,3.01,2024-11-20T22:53:28Z,5945.22,37.2516991,139.007103,3,Charlie Papa Alfa Uniform X-ray Romeo Victor Foxtrot Tango Yankee Quebec
3158,7:01 AM,19,Auto,Inactive,16221.32,-14.22,1042.69,3.75,177.55,-45.84,-88.08,9.23,-9.66,7.23,169.32,67.38,-165.96,81.92,2024-03-11T23:13:58Z,47779.24,38.8742482,-9.3993262,9,Lima India Yankee X-ray Tango Zulu Hotel Uniform Papa Whiskey Alfa Oscar November Victor Delta Romeo Juliett Kilo Quebec
3158,10:11 AM,20,Manual,Inactive,20013.55,43.23,965.91,0.31,-95.31,113.26,-156.62,-0.1,-2.84,-2.03,-81.91,138.37,15.05,42.8,2024-11-05T13:31:29Z,2743.86,-6.4185424,106.8502879,4,Lima November Hotel India Romeo Tango Mike Papa Victor X-ray Delta Charlie Golf Bravo Uniform Zulu Kilo
3158,2:05 PM,21,Auto,Inactive,24166.28,18.09,919.01,1.8,21.91,164.57,-47.61,-1.3,8.35,4.3,-23.15,-13.16,-158.7,94.91,2024-03-18T10:40:14Z,39876.11,36.3688889,25.4633333,15,India Victor November Oscar Sierra Golf Romeo Delta Hotel Kilo Yankee
3158,12:48 PM,22,Auto,Active,7158.79,10.12,1154.39,2.71,-153.29,-49.4,-83.61,-7.6,9.06,9.94,-146.71,-10.75,-91.57,58.12,2024-02-07T09:30:08Z,41323.58,14.9333333,120.6166667,4,Zulu Charlie Oscar India Delta Alfa Uniform Sierra Papa Hotel Juliett Foxtrot Bravo Quebec Mike November Yankee X-ray Kilo
3158,10:21 AM,23,Manual,Active,12829.29,1.24,1076.34,1.79,-23.34,-139.05,32.15,-8.48,-3.24,-0.19,-47.34,147.74,-84.17,73.58,2024-04-11T18:22:59Z,35870.33,57.630161,25.692493,14,Kilo Golf X-ray Romeo Sierra Oscar Whiskey Uniform Mike Yankee Zulu Echo Charlie Bravo India
3158,9:20 PM,24,Auto,Inactive,40828.98,49.25,1131.61,2.46,72.9,-71.51,98.96,-2.55,8.64,-1.8,65.66,-21.79,8.92,96.94,2024-05-11T06:23:47Z,30052.14,39.0799649,26.5785197,3,Uniform Oscar X-ray Alfa Hotel Yankee Tango Foxtrot India Lima Quebec Echo Delta Victor Kilo
3158,3:33 AM,25,Manual,Inactive,15965.55,19.76,1197.93,1.64,58.12,-169.68,88.72,-6.16,9.53,-7.07,98.66,-15.51,-136.67,90.91,2024-11-01T23:41:55Z,32218.57,31.532311,119.567785,20,India Sierra Whiskey Juliett November Delta Tango Echo Romeo Papa X-ray Uniform Mike Kilo Hotel Bravo Yankee
3158,11:17 AM,26,Manual,Active,308.6,1.88,1083.21,3.12,100.27,-172.14,-160.86,1.7,3.39,2.56,-93.94,-44.52,13.08,75.55,2024-03-22T05:15:36Z,12914.72,49.8408677,35.3145782,2,Echo Uniform Foxtrot Yankee Zulu X-ray India Whiskey Victor Kilo Hotel November Quebec Sierra Romeo Bravo
3158,1:54 PM,27,Auto,Inactive,28025.38,-4.63,924.24,4.16,-38.17,12.25,77.55,-7.61,-4.44,-8.86,-136.83,-134.13,95.59,23.05,2024-09-10T11:37:31Z,27827.28,23.082498,113.518911,10,Juliett November Golf Mike Hotel Yankee Alfa Delta Uniform Charlie Quebec
3158,7:43 AM,28,Auto,Inactive,16871.82,-0.79,1009.89,3.21,46.26,43.54,109.52,2.67,9.14,-6.66,-2.72,52.95,-34.15,27.16,2024-01-20T09:17:21Z,47216.45,33.53228,38.00818,0,Charlie Papa India Whiskey Quebec Mike Oscar Romeo Golf Zulu Echo Hotel Alfa Uniform
3158,8:43 PM,29,Manual,Inactive,10515.16,-47.58,1115.54,3.2,-73.62,-28.49,-128.48,2.02,-2.13,2.07,-112.6,53.1,52.73,75.04,2024-05-01T06:31:33Z,21196.44,-11.6557739,43.26505,9,Delta Echo Oscar X-ray Charlie Romeo Papa Golf November Bravo Lima India Juliett Alfa
3158,4:16 PM,30,Auto,Active,20470.22,5.13,1072.87,1.08,-128.36,109.56,-49.86,2.53,1.67,7.35,165.29,-72.85,-100.51,81.88,2024-10-21T16:59:23Z,922.68,32.3909084,74.0572226,6,Charlie Romeo Sierra Hotel Uniform Tango Golf Alfa Mike Papa Victor Juliett X-ray Kilo Quebec Bravo Oscar Zulu Yankee
3158,12:28 AM,31,Manual,Active,10167.77,7.34,1034.18,4.7,105.25,-134.44,-52.37,-1.15,4.86,2.67,-28.13,-54.42,-44.43,86.07,2024-05-21T15:39:49Z,37322.35,4.21668,96.0662,3,Papa Oscar Mike Golf Kilo X-ray Juliett Sierra Whiskey Romeo Bravo Yankee Charlie
3158,9:44 PM,32,Manual,Inactive,49913.53,-33.86,1007.87,2.65,-102.34,-68.14,-168.06,3.52,-7.74,5.68,-107.05,-117.86,19.02,84.05,2024-02-03T12:32:20Z,9436.07,-21.0106742,-48.2176007,9,Kilo Tango Alfa Echo Golf Victor Foxtrot Quebec Uniform India X-ray
3158,9:24 PM,33,Auto,Inactive,10696.53,-34.26,947.97,4.14,-83.31,12.15,106.17,8.73,-1.01,5.54,166.34,166.83,-5.35,92.99,2024-06-24T08:07:53Z,19067.86,7.1864095,100.5927222,4,Victor Sierra Delta Tango Echo Hotel Papa Mike India Yankee Whiskey Quebec Zulu Charlie
3158,11:34 AM,34,Auto,Inactive,5124.04,25.99,802.07,4.33,-158.05,-37.09,168.26,-7.46,-7.76,6.25,142.11,-139.29,27.29,82.13,2024-01-30T22:08:49Z,11057.42,36.1030036,-86.8722146,11,Golf Hotel Zulu Victor Whiskey Lima X-ray Oscar Bravo Sierra Foxtrot Echo Quebec Juliett Kilo Romeo Tango Yankee November Papa
3158,5:51 PM,35,Auto,Inactive,42402.45,18.14,822.81,3.48,-124.43,-80.59,-76.82,-5.18,-3.1,1.07,145.82,116.88,-146.82,10.68,2024-10-30T06:34:47Z,9315.26,38.9,-77.04,5,X-ray Hotel Papa Oscar Mike Echo November Delta Sierra Charlie Zulu Uniform Alfa Foxtrot Juliett Victor India Lima Yankee
3158,11:17 AM,36,Manual,Inactive,27788.46,-8.3,841.08,2.4,66.12,144.77,174.74,-3.58,-2.97,-7.27,-135.29,-25.24,-93.47,30.51,2024-10-21T21:24:04Z,1871.24,-7.9908056,-34.841629,13,Oscar Delta Uniform Bravo Mike Papa Zulu X-ray Sierra Whiskey Romeo Echo Alfa Quebec Foxtrot Charlie India Tango Hotel Golf
3158,3:23 AM,37,Auto,Inactive,2379.9,15.77,1037.14,2.51,118.91,22.87,58.09,6.1,-5.76,-7.06,112.77,55.59,166.86,55.57,2024-12-26T17:31:59Z,4250.63,40.347979,-7.0160004,0,Uniform Delta Alfa Kilo Oscar Juliett Sierra X-ray Hotel Whiskey Romeo Charlie
3158,3:33 AM,38,Auto,Inactive,1203.78,-37.43,1148.39,1.58,155.23,-175.77,-77.98,3.83,-4.36,-3.38,24.42,98.21,-172.89,56.61,2024-11-08T09:08:19Z,32913.67,-31.4505323,-64.1847851,1,Echo November Sierra Tango X-ray Delta Yankee Papa Oscar Lima
3158,8:06 PM,39,Auto,Active,23505.12,-34.89,1110.58,2.84,132.28,-50.61,-149.18,8.64,4.61,-1.58,91.26,-129.9,67.53,11.26,2024-06-20T04:22:53Z,49033.94,32.81236,35.258613,11,Romeo Foxtrot Oscar Delta Zulu Charlie Echo India Tango November
3158,11:57 PM,40,Manual,Inactive,39069.75,6.31,1168.94,4.19,9.93,-173.39,81.96,-6.93,-3.02,-7.76,18.85,-102.46,11.95,64.27,2024-08-07T06:37:40Z,33929.25,3.541868,98.729681,2,Quebec X-ray Kilo Papa Yankee Golf Whiskey Delta November Foxtrot Lima Bravo
3158,1:10 AM,41,Manual,Inactive,32593.93,17.38,1133.07,4.48,135.26,-21.35,170.67,7.16,-6.53,-3.44,-40.77,148.41,119.22,85.03,2024-05-17T02:03:03Z,39853.14,-6.4933318,106.8809319,5,X-ray Quebec Tango Victor November Bravo India Mike Zulu Romeo Oscar
3158,6:44 AM,42,Auto,Inactive,41493.34,11.94,1101.15,2.88,-115.43,148.64,22.4,7.69,-4.35,0.57,98.1,67.78,-28.26,23.62,2024-12-18T21:18:17Z,15988.37,10.2203274,123.0540501,18,Mike Delta Alfa Papa Kilo Victor X-ray Echo Sierra Whiskey Quebec Yankee
3158,8:39 AM,43,Auto,Active,27571.08,4.68,1078.62,2.0,-55.65,32.9,-127.16,-3.91,-7.28,8.97,-100.18,32.87,-97.59,83.51,2024-06-08T09:44:31Z,40278.4,35.846212,14.486396,1,November Oscar Charlie Golf Foxtrot Zulu Hotel Yankee Bravo Juliett India Alfa Victor Mike Sierra Tango Whiskey Delta
3158,12:58 PM,44,Manual,Inactive,7527.47,-28.81,1174.37,1.28,4.23,149.29,42.74,-8.56,-4.05,-9.28,131.99,-48.21,-170.16,7.57,2024-08-12T12:19:52Z,4159.14,49.0757178,107.0295809,4,Echo Lima Alfa Delta Sierra Whiskey Bravo November Golf India X-ray Romeo Victor Juliett Zulu Quebec Hotel
3158,9:18 PM,45,Auto,Active,15772.73,13.64,1139.97,3.4,-124.34,-122.69,91.51,-3.91,9.24,-3.64,122.92,100.19,165.69,85.79,2024-06-23T22:29:52Z,26296.31,34.0055653,133.5697428,14,Papa Alfa Bravo Juliett Romeo X-ray Victor Sierra Delta Charlie Whiskey Zulu Foxtrot Tango
3158,3:26 PM,46,Manual,Active,6944.21,47.29,1042.31,2.37,7.84,106.63,1.88,2.08,6.98,0.49,-28.41,-77.96,69.88,22.27,2024-12-10T06:05:46Z,9357.02,-7.5718057,110.8381555,5,Whiskey Papa Yankee Hotel Alfa Golf Bravo X-ray Juliett Sierra Echo
3158,9:47 AM,47,Auto,Inactive,41958.73,38.17,1082.91,3.37,-2.37,-137.57,94.24,1.49,7.05,-7.76,-119.04,-136.83,43.46,50.23,2024-10-03T05:54:01Z,43814.04,22.814304,115.955191,0,Hotel Papa Bravo Quebec Charlie Whiskey Uniform X-ray Delta Yankee Lima Foxtrot Juliett Zulu Echo Kilo
3158,8:55 AM,48,Auto,Inactive,2249.45,47.36,1166.87,1.94,-102.65,167.67,120.76,7.69,-9.39,-5.85,-98.26,-122.83,134.99,58.52,2024-04-29T10:07:32Z,47494.73,-11.06612,-76.158401,15,Papa Alfa Sierra X-ray Romeo Kilo November Victor Bravo Foxtrot Echo Hotel Juliett Oscar Uniform Lima Whiskey
3158,4:47 AM,49,Manual,Inactive,43189.16,-49.76,901.0,1.88,90.85,-67.01,70.0,-1.3,-8.7,-2.47,142.02,115.44,-86.29,82.93,2025-01-13T02:03:42Z,29348.27,37.9642589,-121.2569138,4,Victor Zulu Foxtrot November India Juliett X-ray Bravo Charlie Papa Sierra Tango
3158,7:06 AM,50,Manual,Active,23544.07,5.34,1141.6,1.02,172.77,132.87,-81.15,-5.53,1.76,6.53,35.14,-136.99,5.75,0.11,2024-05-20T19:21:32Z,37393.33,39.609342,112.365875,10,Tango Hotel Lima Uniform X-ray Bravo Quebec Charlie Victor Zulu Yankee Golf Juliett
3158,2:16 PM,51,Manual,Inactive,47674.78,-16.9,1032.95,3.98,24.02,-170.1,5.24,-8.07,-9.27,3.92,-173.76,138.37,97.06,23.61,2024-09-29T22:12:08Z,13059.24,32.38632,35.48084,15,Golf Echo Foxtrot Hotel Charlie November Mike Kilo Alfa Uniform Victor India Tango Yankee Bravo Whiskey Lima Sierra
3158,4:27 AM,52,Auto,Inactive,3670.71,-43.18,1106.9,0.49,151.29,85.06,82.48,6.65,-3.83,1.39,-123.12,88.17,171.26,73.58,2024-08-21T21:19:24Z,43800.3,32.052539,35.125431,8,Uniform Foxtrot Kilo India Lima Charlie Golf Alfa Mike Juliett Tango Delta Whiskey
3158,5:51 AM,53,Manual,Inactive,2114.49,13.0,1044.99,4.42,53.07,-148.22,-159.36,-0.2,-8.75,2.13,-134.76,-75.88,35.21,41.12,2024-11-26T08:53:08Z,38447.87,25.130594,109.768451,19,Kilo Alfa Golf Uniform Lima Zulu Victor Foxtrot Hotel Bravo Whiskey Mike Papa November Quebec
3158,4:50 PM,54,Manual,Inactive,7106.41,-43.77,1179.46,0.18,-71.97,-79.36,88.18,6.55,-2.53,-7.71,90.05,-175.9,88.33,59.75,2024-07-26T11:27:56Z,1197.44,37.9695509,23.2138496,0,Charlie Papa Zulu X-ray Uniform Bravo Foxtrot Juliett Mike Tango Lima Whiskey
3158,5:59 PM,55,Auto,Inactive,6806.44,3.79,921.21,1.41,-125.36,-8.37,11.72,-6.65,1.37,-3.31,-46.88,156.74,-163.32,9.08,2024-12-20T17:54:49Z,41488.14,50.338999,30.4222341,4,Yankee Zulu X-ray Oscar Alfa Victor Uniform Papa Bravo Charlie India November Romeo Quebec Hotel
3158,12:38 PM,56,Manual,Inactive,25353.28,23.77,821.0,3.23,-124.85,-14.52,137.33,-6.19,-8.82,7.49,-52.73,-89.3,-78.49,10.67,2025-01-10T10:44:37Z,1614.06,5.1088508,97.5788975,1,India Romeo Lima Juliett X-ray Golf Oscar Sierra Zulu Quebec Victor Whiskey Bravo Foxtrot
3158,3:51 AM,57,Auto,Active,13730.08,-47.08,1062.0,0.63,-152.88,-63.6,-3.33,-3.46,-0.08,5.06,-45.73,79.95,-150.53,99.34,2024-11-02T18:27:31Z,47877.16,21.1062206,107.8346924,16,Juliett Papa Bravo Delta Zulu Sierra X-ray Golf Echo Tango Lima Mike Kilo Hotel November Quebec
3158,9:49 AM,58,Auto,Inactive,24316.32,39.8,1116.94,1.55,0.63,-8.88,80.72,8.07,6.23,4.51,178.24,7.04,178.69,5.01,2024-09-29T08:52:09Z,27597.77,10.6340856,106.947666,10,November Tango Hotel Whiskey Victor X-ray Yankee Charlie Uniform Echo Romeo India Golf Zulu Lima Papa Alfa
3158,4:47 AM,59,Auto,Active,13168.29,-35.09,1166.35,2.63,-41.51,46.79,-67.41,-1.3,-8.58,-8.96,130.68,-161.42,-8.17,1.35,2024-08-16T15:59:44Z,17559.18,24.789361,103.140748,3,Alfa Uniform Kilo Whiskey Oscar X-ray Quebec Foxtrot Delta November Tango Mike Hotel Romeo Lima
3158,5:12 PM,60,Manual,Active,20873.6,7.28,919.03,4.51,-30.08,-149.7,-112.92,-2.48,1.21,1.43,91.53,167.29,-145.73,36.85,2024-11-02T02:10:55Z,18161.91,5.0153677,-9.0377612,10,Bravo Romeo Hotel November Oscar Sierra Victor Charlie Mike Papa
3158,4:00 AM,61,Auto,Inactive,7947.25,46.99,939.2,1.96,-13.82,-44.56,119.67,-7.85,6.1,-2.1,0.28,123.9,46.74,99.68,2024-06-27T07:54:00Z,7828.53,-6.907,114.0174,5,Whiskey Delta Quebec Victor November Alfa Romeo Uniform Tango Echo Juliett
3158,3:10 PM,62,Manual,Active,49684.26,7.39,966.64,2.08,-110.78,126.05,45.07,-3.36,8.94,-4.92,-155.34,-64.75,119.55,44.95,2024-06-27T11:24:20Z,10898.69,-9.8076,123.9023,4,Juliett Delta Quebec Zulu Kilo Tango Foxtrot Uniform Romeo X-ray Alfa
3158,12:13 AM,63,Manual,Inactive,15215.96,-39.68,981.28,3.92,178.74,-86.35,131.57,-2.67,-8.56,-7.23,77.5,99.15,-127.16,35.01,2024-06-14T01:31:50Z,2925.18,37.8530229,126.7842319,0,Whiskey Oscar Uniform X-ray Tango Foxtrot Kilo Juliett November Alfa Delta Mike Echo Romeo Charlie Yankee Hotel
3158,12:46 AM,64,Auto,Inactive,21494.76,-14.53,975.92,0.4,-107.85,44.03,103.08,2.47,-5.45,-0.96,-122.15,30.52,-155.74,98.31,2024-03-22T22:45:26Z,27722.54,38.521085,102.194089,1,Papa Juliett Romeo Zulu India X-ray Foxtrot Delta Charlie November Sierra Alfa Yankee
3158,8:55 AM,65,Auto,Inactive,767.85,35.8,1062.65,1.82,20.26,150.21,66.06,-8.11,2.12,-3.58,11.02,15.9,-56.11,29.35,2024-05-16T18:54:31Z,15169.94,37.87059,112.548879,13,Echo Bravo Mike Quebec Foxtrot Zulu Sierra Oscar Charlie Whiskey Juliett Golf Lima November Victor Papa Kilo Tango Romeo India
3158,12:16 PM,66,Auto,Inactive,43450.16,-45.25,1181.57,4.29,-139.43,-146.93,171.33,-4.64,2.78,-6.95,-145.22,-142.68,78.05,88.37,2024-11-09T02:39:43Z,31820.77,52.415113,13.1468678,16,Whiskey Alfa Hotel Sierra Golf Quebec X-ray Victor Uniform Foxtrot Papa Kilo Echo
3158,7:02 AM,67,Manual,Active,42202.99,42.98,947.44,3.2,99.95,27.66,33.67,9.13,-9.68,-4.3,-77.04,166.85,43.45,58.83,2024-04-08T02:44:28Z,23790.3,21.808052,108.182377,5,Juliett Whiskey Sierra Golf Foxtrot Uniform Tango Yankee Alfa Papa Echo
3158,6:57 AM,68,Auto,Active,23320.28,40.18,829.71,2.77,-131.45,-165.21,-72.4,5.36,-4.75,-4.53,68.78,-18.33,49.03,58.54,2024-10-20T15:50:12Z,38790.33,23.744617,102.674499,7,Kilo Alfa Whiskey Papa Hotel Sierra Yankee Quebec Victor Romeo Bravo Tango Charlie Foxtrot November Golf Lima
3158,1:17 PM,69,Auto,Inactive,44977.08,27.89,1048.18,4.88,71.87,-136.06,8.41,2.3,8.39,6.99,-33.97,-94.18,-131.23,86.93,2024-07-06T07:37:18Z,21819.84,8.5211284,126.121732,13,Mike Zulu Romeo Alfa Sierra Oscar India Bravo November Victor Echo Uniform Golf X-ray Tango Papa Whiskey Foxtrot Lima Delta
3158,8:50 AM,70,Auto,Inactive,48026.58,3.78,1168.21,4.99,-66.6,-80.27,105.66,-7.04,1.88,-9.68,-98.67,-83.58,-115.48,29.81,2024-08-13T13:28:14Z,16730.19,23.774635,115.084794,2,Oscar Quebec Golf November Mike India Whiskey Bravo Sierra Hotel Delta
3158,3:17 AM,71,Manual,Inactive,15748.46,14.81,1159.62,1.94,108.1,48.26,-118.98,-3.26,9.16,-4.69,159.49,-5.24,-116.22,5.29,2024-02-17T05:33:57Z,13113.97,-8.5335451,-172.5165543,10,Golf Echo Foxtrot Papa Bravo Tango Hotel Whiskey Romeo India Charlie Uniform Sierra Quebec Delta Lima Victor Yankee Oscar
3158,12:11 AM,72,Auto,Inactive,9156.4,-7.07,1105.83,4.33,75.81,-90.52,108.39,4.88,8.36,0.6,-101.07,-168.85,29.04,5.52,2024-08-25T01:56:02Z,3935.51,15.252,120.0169,6,Lima Echo Uniform Juliett Kilo Yankee X-ray Sierra Romeo Golf Delta Papa Whiskey
3158,11:58 PM,73,Manual,Active,32424.18,-1.54,1005.26,4.7,-56.36,-122.53,99.09,-2.19,3.85,0.16,45.4,152.44,71.22,29.03,2024-02-05T04:48:01Z,12247.66,48.8904258,2.2936854,9,Romeo Quebec Zulu Sierra Hotel Kilo Mike Papa Uniform Tango X-ray Alfa Bravo Yankee November
3158,3:21 PM,74,Auto,Active,44736.65,-6.39,1039.37,0.88,17.11,1.84,-141.35,-2.53,-8.6,-1.7,-92.19,-11.57,-72.11,86.98,2024-07-16T01:27:37Z,22353.68,42.1102695,44.7710122,6,Echo Alfa Charlie Mike Sierra November Lima Juliett X-ray Whiskey Yankee India Uniform
3158,7:22 PM,75,Manual,Active,40662.25,-41.31,918.18,3.66,68.15,19.97,-142.71,1.34,6.45,-5.78,-42.37,159.37,-138.05,69.18,2024-03-09T08:23:46Z,15668.55,5.205118,-74.737081,19,Papa Zulu Whiskey Sierra Golf Foxtrot Lima Mike Alfa Oscar Echo Romeo Yankee Quebec
3158,11:24 AM,76,Auto,Active,38159.66,14.97,903.58,3.28,-59.73,175.04,43.74,1.5,-7.86,4.19,-170.02,89.42,43.97,85.81,2024-05-16T04:28:15Z,45818.28,4.860823,-74.912667,15,Bravo Kilo Charlie Sierra Papa Oscar India Foxtrot Lima Victor Echo Delta Whiskey Juliett Hotel Zulu November X-ray
3158,1:22 AM,77,Auto,Active,34440.66,-42.87,1019.01,2.71,2.08,-12.08,-51.28,-7.98,-6.43,-9.95,34.89,-96.2,-157.3,45.39,2024-04-07T09:02:40Z,37852.77,52.1682974,17.8955629,2,Charlie Kilo Mike Delta Alfa November X-ray Lima Whiskey Juliett Uniform Zulu Papa India Romeo Echo Quebec
3158,6:53 PM,78,Auto,Inactive,31506.04,-47.51,1046.73,2.65,65.33,-23.3,140.23,-8.83,7.37,5.55,-45.75,-29.74,116.57,73.73,2024-04-29T20:18:05Z,8410.17,-7.6965,107.8826,6,November Golf Alfa Sierra Yankee Juliett Quebec Charlie Mike Whiskey India Foxtrot Echo Hotel Delta Victor Kilo Papa Tango Uniform
3158,5:54 AM,79,Auto,Inactive,41748.14,-48.57,1118.34,2.4,-89.24,21.36,151.0,4.53,5.97,5.03,-111.44,-84.05,-57.05,27.35,2024-06-14T15:58:40Z,28641.15,-8.1659,111.8378,2,Victor Lima Kilo Tango Golf Zulu Papa India X-ray Whiskey Hotel
